"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"535","13311",73.6714285714286,21.01891125,"Georgia","White County, GA","Southeast",31094,"lessMore","Noncore"
"536","13313",91.4571428571429,15.36131125,"Georgia","Whitfield County, GA","Southeast",103837,"moreMore","Micropolitan"
"537","13315",NA,8.5659825,"Georgia","Wilcox County, GA","Southeast",8502,NA,"Noncore"
"538","13317",146.285714285714,14.7167725,"Georgia","Wilkes County, GA","Southeast",9694,"moreLess","Noncore"
"539","13319",NA,11.048805,"Georgia","Wilkinson County, GA","Southeast",8812,NA,"Noncore"
"540","13321",88.5714285714286,10.88687875,"Georgia","Worth County, GA","Southeast",19972,"moreLess","Noncore"
"541","15001",77.5714285714286,12.36613875,"Hawaii","Hawaii County, HI","West",203340,"lessLess","Micropolitan"
"542","15003",36.1,14.8341325,"Hawaii","Honolulu County, HI","West",963826,"lessMore","Medium Metro"
"543","15005",NA,18.8248375,"Hawaii","Kalawao County, HI","West",87,NA,"Micropolitan"
"544","15007",85.5,13.97381,"Hawaii","Kauai County, HI","West",71851,"moreLess","Noncore"
"545","15009",65.0142857142857,14.068475,"Hawaii","Maui County, HI","West",167902,"lessLess","Micropolitan"
"546","16001",83.4142857142857,15.25190125,"Idaho","Ada County, ID","West",494399,"moreMore","Medium Metro"
"547","16003",NA,11.74441375,"Idaho","Adams County, ID","West",4447,NA,"Noncore"
"548","16005",104.828571428571,23.1084425,"Idaho","Bannock County, ID","West",88795,"moreMore","Micropolitan"
"549","16007",115.828571428571,18.42689,"Idaho","Bear Lake County, ID","West",6143,"moreMore","Noncore"
"550","16009",100.857142857143,16.44857,"Idaho","Benewah County, ID","West",9430,"moreMore","Noncore"
"551","16011",63.5,12.07712875,"Idaho","Bingham County, ID","West",47202,"lessLess","Noncore"
"552","16013",53.4142857142857,11.99347125,"Idaho","Blaine County, ID","West",23426,"lessLess","Noncore"
"553","16015",NA,15.95063875,"Idaho","Boise County, ID","West",8065,NA,"Noncore"
"554","16017",89.9857142857143,12.21928875,"Idaho","Bonner County, ID","West",46817,"moreLess","Noncore"
"555","16019",96.5,21.3812725,"Idaho","Bonneville County, ID","West",122134,"moreMore","Micropolitan"
"556","16021",98.9857142857143,16.644815,"Idaho","Boundary County, ID","West",12656,"moreMore","Noncore"
"557","16023",90.7428571428571,11.497865,"Idaho","Butte County, ID","West",2646,"moreLess","Noncore"
"558","16025",NA,11.54587875,"Idaho","Camas County, ID","West",1130,NA,"Noncore"
"559","16027",78.7714285714286,10.4911225,"Idaho","Canyon County, ID","West",237053,"lessLess","Medium Metro"
"560","16029",86.1,13.02161,"Idaho","Caribou County, ID","West",7123,"moreLess","Noncore"
"561","16031",120.828571428571,11.1943075,"Idaho","Cassia County, ID","West",24277,"moreLess","Noncore"
"562","16033",NA,12.3074875,"Idaho","Clark County, ID","West",852,NA,"Noncore"
"563","16035",102.114285714286,10.43568125,"Idaho","Clearwater County, ID","West",8846,"moreLess","Noncore"
"564","16037",24.6428571428571,13.048885,"Idaho","Custer County, ID","West",4249,"lessLess","Noncore"
"565","16039",56.1714285714286,12.1571625,"Idaho","Elmore County, ID","West",27448,"lessLess","Noncore"
"566","16041",94,12.79910125,"Idaho","Franklin County, ID","West",14215,"moreLess","Noncore"
"567","16043",36.7,10.19622125,"Idaho","Fremont County, ID","West",13218,"lessLess","Noncore"
"568","16045",111.142857142857,19.006135,"Idaho","Gem County, ID","West",18703,"moreMore","Noncore"
"569","16047",63.9714285714286,10.05166125,"Idaho","Gooding County, ID","West",15618,"lessLess","Noncore"
"570","16049",65.8142857142857,12.41268875,"Idaho","Idaho County, ID","West",16823,"lessLess","Noncore"
"571","16051",36.4285714285714,8.03165875,"Idaho","Jefferson County, ID","West",30581,"lessLess","Noncore"
"572","16053",68.4,9.17462125,"Idaho","Jerome County, ID","West",24578,"lessLess","Noncore"
"573","16055",102.914285714286,13.68145875,"Idaho","Kootenai County, ID","West",170628,"moreLess","Micropolitan"
"574","16057",76.3142857142857,10.67390375,"Idaho","Latah County, ID","West",40830,"lessLess","Micropolitan"
"575","16059",82.8142857142857,13.23362625,"Idaho","Lemhi County, ID","West",8054,"moreLess","Noncore"
"576","16061",191.6,12.1604375,"Idaho","Lewis County, ID","West",3838,"moreLess","Noncore"
"577","16063",NA,11.3666575,"Idaho","Lincoln County, ID","West",5358,NA,"Noncore"
"578","16065",58.0571428571429,4.74226125,"Idaho","Madison County, ID","West",40318,"lessLess","Micropolitan"
"579","16067",34.4,13.6509375,"Idaho","Minidoka County, ID","West",21216,"lessLess","Noncore"
"580","16069",153.285714285714,16.4324275,"Idaho","Nez Perce County, ID","West",40755,"moreMore","Micropolitan"
"581","16071",91.5,12.7739975,"Idaho","Oneida County, ID","West",4520,"moreLess","Noncore"
"582","16073",31.18,13.2259225,"Idaho","Owyhee County, ID","West",12133,"lessLess","Noncore"
"583","16075",44.9142857142857,16.71478625,"Idaho","Payette County, ID","West",24771,"lessMore","Noncore"
"584","16077",56.2285714285714,11.98429,"Idaho","Power County, ID","West",7643,"lessLess","Micropolitan"
"585","16079",130.7,22.28229625,"Idaho","Shoshone County, ID","West",12911,"moreMore","Noncore"
"586","16081",62.9857142857143,9.96296875,"Idaho","Teton County, ID","West",12501,"lessLess","Noncore"
"587","16083",110.185714285714,18.143535,"Idaho","Twin Falls County, ID","West",88411,"moreMore","Micropolitan"
"588","16085",113.657142857143,14.86917375,"Idaho","Valley County, ID","West",11792,"moreMore","Noncore"
"589","16087",105.528571428571,9.34498375,"Idaho","Washington County, ID","West",10360,"moreLess","Noncore"
"590","17001",109.328571428571,14.3553625,"Illinois","Adams County, IL","Midwest",64783,"moreLess","Micropolitan"
"591","17003",53.6428571428571,10.03540625,"Illinois","Alexander County, IL","Midwest",5497,"lessLess","Noncore"
"592","17005",65.0285714285714,15.1081725,"Illinois","Bond County, IL","Midwest",16262,"lessMore","Noncore"
"593","17007",54.9714285714286,14.9853075,"Illinois","Boone County, IL","Midwest",52777,"lessMore","Medium Metro"
"594","17009",NA,8.13553375,"Illinois","Brown County, IL","Midwest",6546,NA,"Noncore"
"595","17011",30.1285714285714,15.9573875,"Illinois","Bureau County, IL","Midwest",32303,"lessMore","Noncore"
"596","17013",47.16,15.634985,"Illinois","Calhoun County, IL","Midwest",4616,"lessMore","Noncore"
"597","17015",19.0428571428571,10.02459875,"Illinois","Carroll County, IL","Midwest",14241,"lessLess","Noncore"
"598","17017",53.8,9.323965,"Illinois","Cass County, IL","Midwest",11925,"lessLess","Noncore"
"599","17019",71.0142857142857,15.8938725,"Illinois","Champaign County, IL","Midwest",209192,"lessMore","Small Metro"
"600","17021",103.628571428571,16.80925625,"Illinois","Christian County, IL","Midwest",32075,"moreMore","Micropolitan"
"601","17023",89.8428571428571,16.35828625,"Illinois","Clark County, IL","Midwest",15268,"moreMore","Noncore"
"602","17025",80.0142857142857,11.2921675,"Illinois","Clay County, IL","Midwest",13079,"lessLess","Noncore"
"603","17027",23.2857142857143,10.220135,"Illinois","Clinton County, IL","Midwest",37398,"lessLess","Large Fringe Metro"
"604","17029",102.128571428571,12.6204125,"Illinois","Coles County, IL","Midwest",50383,"moreLess","Micropolitan"
"605","17031",45.2285714285714,21.114675,"Illinois","Cook County, IL","Midwest",5108284,"lessMore","Large Central Metro"
"606","17033",21.4857142857143,13.32725125,"Illinois","Crawford County, IL","Midwest",18512,"lessLess","Noncore"
"607","17035",NA,8.851315,"Illinois","Cumberland County, IL","Midwest",10649,NA,"Noncore"
"608","17037",57.9142857142857,12.45790125,"Illinois","DeKalb County, IL","Midwest",104491,"lessLess","Large Fringe Metro"
"609","17039",69.9142857142857,19.52978125,"Illinois","De Witt County, IL","Midwest",15368,"lessMore","Noncore"
"610","17041",14.6142857142857,10.1514625,"Illinois","Douglas County, IL","Midwest",19510,"lessLess","Noncore"
"611","17043",52.9571428571429,13.72653125,"Illinois","DuPage County, IL","Midwest",917481,"lessLess","Large Fringe Metro"
"612","17045",97.8,13.84049,"Illinois","Edgar County, IL","Midwest",16858,"moreLess","Noncore"
"613","17047",64.1,16.13272375,"Illinois","Edwards County, IL","Midwest",6356,"lessMore","Noncore"
"614","17049",118.885714285714,11.9549825,"Illinois","Effingham County, IL","Midwest",34065,"moreLess","Micropolitan"
"615","17051",67.9,16.24192625,"Illinois","Fayette County, IL","Midwest",21264,"lessMore","Noncore"
"616","17053",16.6,12.95197875,"Illinois","Ford County, IL","Midwest",12949,"lessLess","Noncore"
"617","17055",128.728571428571,26.42571,"Illinois","Franklin County, IL","Midwest",38060,"moreMore","Noncore"
"618","17057",69.4857142857143,14.45048375,"Illinois","Fulton County, IL","Midwest",33690,"lessLess","Micropolitan"
"619","17059",42.25,19.454025,"Illinois","Gallatin County, IL","Midwest",4793,"lessMore","Noncore"
"620","17061",14.4,17.809065,"Illinois","Greene County, IL","Midwest",12702,"lessMore","Noncore"
"621","17063",82.1,22.0799275,"Illinois","Grundy County, IL","Midwest",50993,"lessMore","Large Fringe Metro"
"622","17065",NA,11.47334875,"Illinois","Hamilton County, IL","Midwest",8084,NA,"Noncore"
"623","17067",37.0428571428571,9.17999125,"Illinois","Hancock County, IL","Midwest",17422,"lessLess","Noncore"
"624","17069",234.028571428571,23.6779625,"Illinois","Hardin County, IL","Midwest",3808,"moreMore","Noncore"
"625","17071",NA,9.57899,"Illinois","Henderson County, IL","Midwest",6535,NA,"Noncore"
"626","17073",59.4285714285714,10.171435,"Illinois","Henry County, IL","Midwest",48411,"lessLess","Medium Metro"
"627","17075",65.3714285714286,20.603005,"Illinois","Iroquois County, IL","Midwest",26711,"lessMore","Noncore"
"628","17077",125.071428571429,17.1436425,"Illinois","Jackson County, IL","Midwest",56675,"moreMore","Micropolitan"
"629","17079",66.4,12.04394625,"Illinois","Jasper County, IL","Midwest",9465,"lessLess","Noncore"
"630","17081",121.042857142857,18.07757,"Illinois","Jefferson County, IL","Midwest",37235,"moreMore","Micropolitan"
"631","17083",104.257142857143,26.59496125,"Illinois","Jersey County, IL","Midwest",21616,"moreMore","Large Fringe Metro"
"632","17085",40.0857142857143,9.45443625,"Illinois","Jo Daviess County, IL","Midwest",21239,"lessLess","Noncore"
"633","17087",NA,13.69726875,"Illinois","Johnson County, IL","Midwest",12358,NA,"Noncore"
"634","17089",47.3857142857143,12.36372625,"Illinois","Kane County, IL","Midwest",531010,"lessLess","Large Fringe Metro"
"635","17091",82.7142857142857,22.766,"Illinois","Kankakee County, IL","Midwest",108594,"moreMore","Small Metro"
"636","17093",62.5285714285714,12.6421575,"Illinois","Kendall County, IL","Midwest",130638,"lessLess","Large Fringe Metro"
"637","17095",103.214285714286,14.842585,"Illinois","Knox County, IL","Midwest",49053,"moreMore","Micropolitan"
"638","17097",57.8571428571429,13.0304825,"Illinois","Lake County, IL","Midwest",693593,"lessLess","Large Fringe Metro"
"639","17099",86.6714285714286,26.4014475,"Illinois","La Salle County, IL","Midwest",107571,"moreMore","Micropolitan"
"640","17101",98.0571428571429,16.87542625,"Illinois","Lawrence County, IL","Midwest",15467,"moreMore","Noncore"
"641","17103",62.5857142857143,16.27304875,"Illinois","Lee County, IL","Midwest",33647,"lessMore","Micropolitan"
"642","17105",74.9142857142857,22.6133325,"Illinois","Livingston County, IL","Midwest",35414,"lessMore","Micropolitan"
"643","17107",88.6714285714286,14.7107125,"Illinois","Logan County, IL","Midwest",28383,"moreLess","Micropolitan"
"644","17109",70.9428571428572,7.19738625,"Illinois","McDonough County, IL","Midwest",29295,"lessLess","Micropolitan"
"645","17111",67.6142857142857,17.21008375,"Illinois","McHenry County, IL","Midwest",305888,"lessMore","Large Fringe Metro"
"646","17113",63.8714285714286,14.75754875,"Illinois","McLean County, IL","Midwest",171256,"lessLess","Small Metro"
"647","17115",101.528571428571,16.70666,"Illinois","Macon County, IL","Midwest",103015,"moreMore","Small Metro"
"648","17117",41.6285714285714,16.5886575,"Illinois","Macoupin County, IL","Midwest",44567,"lessMore","Noncore"
"649","17119",112.971428571429,31.84948,"Illinois","Madison County, IL","Midwest",262635,"moreMore","Large Fringe Metro"
"650","17121",128.957142857143,25.25026,"Illinois","Marion County, IL","Midwest",37045,"moreMore","Micropolitan"
"651","17123",39,13.14627875,"Illinois","Marshall County, IL","Midwest",11309,"lessLess","Noncore"
"652","17125",67.2857142857143,13.4587825,"Illinois","Mason County, IL","Midwest",13173,"lessLess","Noncore"
"653","17127",81.9285714285714,21.20141125,"Illinois","Massac County, IL","Midwest",13636,"lessMore","Noncore"
"654","17129",NA,15.4899375,"Illinois","Menard County, IL","Midwest",12068,NA,"Small Metro"
"655","17131",38.1,10.89282625,"Illinois","Mercer County, IL","Midwest",15225,"lessLess","Noncore"
"656","17133",83.9,13.215455,"Illinois","Monroe County, IL","Midwest",34739,"moreLess","Large Fringe Metro"
"657","17135",134.442857142857,19.08253375,"Illinois","Montgomery County, IL","Midwest",28045,"moreMore","Noncore"
"658","17137",118.928571428571,13.4227525,"Illinois","Morgan County, IL","Midwest",33400,"moreLess","Micropolitan"
"659","17139",31.9857142857143,8.141825,"Illinois","Moultrie County, IL","Midwest",14347,"lessLess","Noncore"
"660","17141",20.7142857142857,13.9494475,"Illinois","Ogle County, IL","Midwest",50306,"lessLess","Medium Metro"
"661","17143",88.2714285714286,22.248145,"Illinois","Peoria County, IL","Midwest",177652,"moreMore","Medium Metro"
"662","17145",112.142857142857,16.59924375,"Illinois","Perry County, IL","Midwest",20664,"moreMore","Noncore"
"663","17147",32.6571428571429,10.08688875,"Illinois","Piatt County, IL","Midwest",16355,"lessLess","Noncore"
"664","17149",69.0714285714286,11.607185,"Illinois","Pike County, IL","Midwest",15239,"lessLess","Noncore"
"665","17151",NA,19.10795625,"Illinois","Pope County, IL","Midwest",4142,NA,"Noncore"
"666","17153",71.14,13.83200375,"Illinois","Pulaski County, IL","Midwest",5201,"lessLess","Noncore"
"667","17155",NA,18.77459375,"Illinois","Putnam County, IL","Midwest",5716,NA,"Noncore"
"668","17157",58.4714285714286,16.62852,"Illinois","Randolph County, IL","Midwest",31351,"lessMore","Noncore"
"669","17159",110.214285714286,10.316865,"Illinois","Richland County, IL","Midwest",15507,"moreLess","Noncore"
"670","17161",78.2571428571429,12.16168625,"Illinois","Rock Island County, IL","Midwest",140907,"lessLess","Medium Metro"
"671","17163",76.2714285714286,21.46745375,"Illinois","St. Clair County, IL","Midwest",258046,"lessMore","Large Fringe Metro"
"672","17165",223.342857142857,27.795605,"Illinois","Saline County, IL","Midwest",23182,"moreMore","Noncore"
"673","17167",112.457142857143,19.61378,"Illinois","Sangamon County, IL","Midwest",193882,"moreMore","Small Metro"
"674","17169",113.642857142857,8.4754225,"Illinois","Schuyler County, IL","Midwest",6738,"moreLess","Noncore"
"675","17171",7.2,11.28645125,"Illinois","Scott County, IL","Midwest",4950,"lessLess","Noncore"
"676","17173",47.6,12.50940375,"Illinois","Shelby County, IL","Midwest",21299,"lessLess","Noncore"
"677","17175",NA,13.25837625,"Illinois","Stark County, IL","Midwest",5262,NA,"Noncore"
"678","17177",75.2714285714286,14.73760875,"Illinois","Stephenson County, IL","Midwest",43831,"lessLess","Micropolitan"
"679","17179",94.0571428571429,17.270185,"Illinois","Tazewell County, IL","Midwest",130777,"moreMore","Medium Metro"
"680","17181",141.785714285714,16.7887125,"Illinois","Union County, IL","Midwest",16498,"moreMore","Noncore"
"681","17183",106.142857142857,23.06725875,"Illinois","Vermilion County, IL","Midwest",74855,"moreMore","Micropolitan"
"682","17185",111.942857142857,13.1579,"Illinois","Wabash County, IL","Midwest",11190,"moreLess","Noncore"
"683","17187",70.5285714285714,8.09105125,"Illinois","Warren County, IL","Midwest",16696,"lessLess","Noncore"
"684","17189",9.12857142857143,14.58919375,"Illinois","Washington County, IL","Midwest",13764,"lessLess","Noncore"
"685","17191",86.8857142857143,10.27156125,"Illinois","Wayne County, IL","Midwest",16031,"moreLess","Noncore"
"686","17193",119.2,14.7108575,"Illinois","White County, IL","Midwest",13364,"moreLess","Noncore"
"687","17195",70.0857142857143,12.95407375,"Illinois","Whiteside County, IL","Midwest",54656,"lessLess","Micropolitan"
"688","17197",58.2857142857143,17.37523625,"Illinois","Will County, IL","Midwest",688726,"lessMore","Large Fringe Metro"
"689","17199",179.028571428571,19.23915,"Illinois","Williamson County, IL","Midwest",66415,"moreMore","Micropolitan"
"690","17201",103.785714285714,38.73491125,"Illinois","Winnebago County, IL","Midwest",281295,"moreMore","Medium Metro"
"691","17203",23.2285714285714,11.29439,"Illinois","Woodford County, IL","Midwest",38091,"lessLess","Medium Metro"
"692","18001",67.5,13.10450125,"Indiana","Adams County, IN","Midwest",35839,"lessLess","Medium Metro"
"693","18003",85.4571428571429,21.0326875,"Indiana","Allen County, IN","Midwest",382187,"moreMore","Medium Metro"
"694","18005",140.285714285714,22.17645375,"Indiana","Bartholomew County, IN","Midwest",84447,"moreMore","Micropolitan"
"695","18007",16.0428571428571,15.8344475,"Indiana","Benton County, IN","Midwest",8741,"lessMore","Noncore"
"696","18009",119.914285714286,32.55309375,"Indiana","Blackford County, IN","Midwest",11782,"moreMore","Noncore"
"697","18011",79.0857142857143,20.7586475,"Indiana","Boone County, IN","Midwest",69347,"lessMore","Large Fringe Metro"
"698","18013",51.4285714285714,20.056995,"Indiana","Brown County, IN","Midwest",15112,"lessMore","Noncore"
"699","18015",37.4571428571429,15.7030925,"Indiana","Carroll County, IN","Midwest",20228,"lessMore","Noncore"
"700","18017",79.7,12.18231125,"Indiana","Cass County, IN","Midwest",37388,"lessLess","Micropolitan"
"701","18019",138.071428571429,32.562855,"Indiana","Clark County, IN","Midwest",119266,"moreMore","Medium Metro"
"702","18021",123.714285714286,16.0649275,"Indiana","Clay County, IN","Midwest",26246,"moreMore","Small Metro"
"703","18023",99.4571428571429,21.1642475,"Indiana","Clinton County, IN","Midwest",32206,"moreMore","Small Metro"
"704","18025",67.7142857142857,20.915545,"Indiana","Crawford County, IN","Midwest",10629,"lessMore","Noncore"
"705","18027",115.242857142857,11.29398,"Indiana","Daviess County, IN","Midwest",33505,"moreLess","Micropolitan"
"706","18029",121.5,28.9644225,"Indiana","Dearborn County, IN","Midwest",49824,"moreMore","Large Fringe Metro"
"707","18031",102.985714285714,23.065825,"Indiana","Decatur County, IN","Midwest",26584,"moreMore","Noncore"
"708","18033",74.4142857142857,15.98703375,"Indiana","De Kalb County, IN","Midwest",43670,"lessMore","Medium Metro"
"709","18035",138.114285714286,33.67314125,"Indiana","Delaware County, IN","Midwest",113454,"moreMore","Small Metro"
"710","18037",129.171428571429,9.39366,"Indiana","Dubois County, IN","Midwest",42542,"moreLess","Micropolitan"
"711","18039",85.3571428571429,12.69713,"Indiana","Elkhart County, IN","Midwest",206161,"moreLess","Small Metro"
"712","18041",156,55.53885625,"Indiana","Fayette County, IN","Midwest",22892,"moreMore","Micropolitan"
"713","18043",197.1,29.06438125,"Indiana","Floyd County, IN","Midwest",78936,"moreMore","Medium Metro"
"714","18045",131.785714285714,17.9175625,"Indiana","Fountain County, IN","Midwest",16511,"moreMore","Noncore"
"715","18047",56.0857142857143,28.69407375,"Indiana","Franklin County, IN","Midwest",22761,"lessMore","Noncore"
"716","18049",112.2,17.58385125,"Indiana","Fulton County, IN","Midwest",20018,"moreMore","Noncore"
"717","18051",92.5571428571429,11.40426,"Indiana","Gibson County, IN","Midwest",33825,"moreLess","Noncore"
"718","18053",131.014285714286,31.27182875,"Indiana","Grant County, IN","Midwest",65225,"moreMore","Micropolitan"
"719","18055",102.5,18.70347375,"Indiana","Greene County, IN","Midwest",32203,"moreMore","Noncore"
"720","18057",67.7,11.2401575,"Indiana","Hamilton County, IN","Midwest",344238,"lessLess","Large Fringe Metro"
"721","18059",94.9285714285714,21.43507125,"Indiana","Hancock County, IN","Midwest",79553,"moreMore","Large Fringe Metro"
"722","18061",97.7142857142857,22.0115625,"Indiana","Harrison County, IN","Midwest",40682,"moreMore","Medium Metro"
"723","18063",88.0142857142857,16.73036625,"Indiana","Hendricks County, IN","Midwest",173251,"moreMore","Large Fringe Metro"
"724","18065",120.557142857143,26.1575425,"Indiana","Henry County, IN","Midwest",48033,"moreMore","Micropolitan"
"725","18067",170.214285714286,34.7521875,"Indiana","Howard County, IN","Midwest",82732,"moreMore","Small Metro"
"726","18069",88.1428571428571,18.44143375,"Indiana","Huntington County, IN","Midwest",36395,"moreMore","Medium Metro"
"727","18071",130.014285714286,29.48557875,"Indiana","Jackson County, IN","Midwest",44222,"moreMore","Micropolitan"
"728","18073",121.285714285714,18.0628725,"Indiana","Jasper County, IN","Midwest",33440,"moreMore","Noncore"
"729","18075",113.471428571429,27.25415625,"Indiana","Jay County, IN","Midwest",20416,"moreMore","Noncore"
"730","18077",142.671428571429,19.21646875,"Indiana","Jefferson County, IN","Midwest",32110,"moreMore","Micropolitan"
"731","18079",137.457142857143,30.82214875,"Indiana","Jennings County, IN","Midwest",27515,"moreMore","Noncore"
"732","18081",103.628571428571,21.71658,"Indiana","Johnson County, IN","Midwest",160607,"moreMore","Large Fringe Metro"
"733","18083",138.142857142857,14.24516875,"Indiana","Knox County, IN","Midwest",36522,"moreLess","Micropolitan"
"734","18085",84.0142857142857,14.0593475,"Indiana","Kosciusko County, IN","Midwest",78988,"moreLess","Micropolitan"
"735","18087",22.6571428571429,6.361145,"Indiana","Lagrange County, IN","Midwest",40119,"lessLess","Noncore"
"736","18089",89.9,21.93525375,"Indiana","Lake County, IN","Midwest",487536,"moreMore","Large Fringe Metro"
"737","18091",110.4,22.4664775,"Indiana","La Porte County, IN","Midwest",109663,"moreMore","Micropolitan"
"738","18093",151.585714285714,16.81969,"Indiana","Lawrence County, IN","Midwest",45496,"moreMore","Micropolitan"
"739","18095",151.828571428571,32.2707225,"Indiana","Madison County, IN","Midwest",129681,"moreMore","Large Fringe Metro"
"740","18097",99.1714285714286,35.09407125,"Indiana","Marion County, IN","Midwest",966183,"moreMore","Large Central Metro"
"741","18099",85.9857142857143,14.49446375,"Indiana","Marshall County, IN","Midwest",46108,"moreLess","Noncore"
"742","18101",110.5,13.41285375,"Indiana","Martin County, IN","Midwest",10079,"moreLess","Noncore"
"743","18103",69.8428571428571,16.41470125,"Indiana","Miami County, IN","Midwest",35328,"lessMore","Micropolitan"
"744","18105",98.3857142857143,19.1211625,"Indiana","Monroe County, IN","Midwest",148219,"moreMore","Small Metro"
"745","18107",119.742857142857,24.30093625,"Indiana","Montgomery County, IN","Midwest",38365,"moreMore","Micropolitan"
"746","18109",152.057142857143,27.57503375,"Indiana","Morgan County, IN","Midwest",70707,"moreMore","Large Fringe Metro"
"747","18111",32.7571428571429,21.2664125,"Indiana","Newton County, IN","Midwest",13907,"lessMore","Noncore"
"748","18113",69.1857142857143,11.55525875,"Indiana","Noble County, IN","Midwest",47832,"lessLess","Noncore"
"749","18115",59.85,25.2809675,"Indiana","Ohio County, IN","Midwest",5892,"lessMore","Large Fringe Metro"
"750","18117",125.7,12.02381,"Indiana","Orange County, IN","Midwest",19651,"moreLess","Noncore"
"751","18119",73.5,16.9312375,"Indiana","Owen County, IN","Midwest",20833,"lessMore","Noncore"
"752","18121",60.7857142857143,13.21575125,"Indiana","Parke County, IN","Midwest",16871,"lessLess","Noncore"
"753","18123",117.371428571429,12.91609,"Indiana","Perry County, IN","Midwest",19154,"moreLess","Noncore"
"754","18125",106.771428571429,11.218145,"Indiana","Pike County, IN","Midwest",12378,"moreLess","Noncore"
"755","18127",98.9285714285714,23.653125,"Indiana","Porter County, IN","Midwest",170980,"moreMore","Large Fringe Metro"
"756","18129",70.1857142857143,14.26137125,"Indiana","Posey County, IN","Midwest",25275,"lessLess","Medium Metro"
"757","18131",81.4428571428571,27.6243725,"Indiana","Pulaski County, IN","Midwest",12388,"lessMore","Noncore"
"758","18133",82.1571428571429,13.95424875,"Indiana","Putnam County, IN","Midwest",37469,"moreLess","Noncore"
"759","18135",92.9428571428571,29.3927975,"Indiana","Randolph County, IN","Midwest",24191,"moreMore","Noncore"
"760","18137",104.285714285714,25.614715,"Indiana","Ripley County, IN","Midwest",28448,"moreMore","Noncore"
"761","18139",103.385714285714,20.76175375,"Indiana","Rush County, IN","Midwest",16649,"moreMore","Noncore"
"762","18141",94.3857142857143,20.11331625,"Indiana","St. Joseph County, IN","Midwest",271484,"moreMore","Small Metro"
"763","18143",234.071428571429,50.9494175,"Indiana","Scott County, IN","Midwest",23788,"moreMore","Medium Metro"
"764","18145",101.571428571429,22.3165625,"Indiana","Shelby County, IN","Midwest",44871,"moreMore","Large Fringe Metro"
"765","18147",36.34,9.86881,"Indiana","Spencer County, IN","Midwest",20225,"lessLess","Noncore"
"766","18149",140.828571428571,42.75246375,"Indiana","Starke County, IN","Midwest",23049,"moreMore","Noncore"
"767","18151",102.571428571429,9.3992775,"Indiana","Steuben County, IN","Midwest",34831,"moreLess","Noncore"
"768","18153",99.0285714285714,22.4678125,"Indiana","Sullivan County, IN","Midwest",20578,"moreMore","Noncore"
"769","18155",64.9714285714286,27.71988625,"Indiana","Switzerland County, IN","Midwest",10724,"lessMore","Noncore"
"770","18157",84.9285714285714,17.22965,"Indiana","Tippecanoe County, IN","Midwest",196115,"moreMore","Small Metro"
"771","18159",88.7142857142857,21.351255,"Indiana","Tipton County, IN","Midwest",15227,"moreMore","Small Metro"
"772","18161",68.3142857142857,33.89681,"Indiana","Union County, IN","Midwest",7119,"lessMore","Noncore"
"773","18163",156.085714285714,25.286925,"Indiana","Vanderburgh County, IN","Midwest",182447,"moreMore","Medium Metro"
"774","18165",119.714285714286,19.22565,"Indiana","Vermillion County, IN","Midwest",15329,"moreMore","Small Metro"
"775","18167",155.471428571429,18.74068625,"Indiana","Vigo County, IN","Midwest",106608,"moreMore","Small Metro"
"776","18169",106.528571428571,24.0066575,"Indiana","Wabash County, IN","Midwest",30784,"moreMore","Micropolitan"
"777","18171",NA,15.60704125,"Indiana","Warren County, IN","Midwest",8194,NA,"Noncore"
"778","18173",90.3714285714286,10.97276875,"Indiana","Warrick County, IN","Midwest",63269,"moreLess","Medium Metro"
"779","18175",110.1,26.1338725,"Indiana","Washington County, IN","Midwest",28213,"moreMore","Noncore"
"780","18177",125.757142857143,51.80998125,"Indiana","Wayne County, IN","Midwest",65778,"moreMore","Micropolitan"
"781","18179",76.2285714285714,17.68978125,"Indiana","Wells County, IN","Midwest",28142,"lessMore","Medium Metro"
"782","18181",87.3857142857143,20.33429,"Indiana","White County, IN","Midwest",24165,"moreMore","Noncore"
"783","18183",111.842857142857,11.0441475,"Indiana","Whitley County, IN","Midwest",34378,"moreLess","Medium Metro"
"784","19001",36.9,9.007285,"Iowa","Adair County, IA","Midwest",7059,"lessLess","Noncore"
"785","19003",83.4666666666667,10.01363375,"Iowa","Adams County, IA","Midwest",3588,"moreLess","Noncore"
"786","19005",51.0285714285714,7.81340375,"Iowa","Allamakee County, IA","Midwest",13642,"lessLess","Noncore"
"787","19007",93.0571428571429,13.5437825,"Iowa","Appanoose County, IA","Midwest",12430,"moreLess","Noncore"
"788","19009",40.3,6.48221875,"Iowa","Audubon County, IA","Midwest",5481,"lessLess","Noncore"
"789","19011",3.2,6.01656375,"Iowa","Benton County, IA","Midwest",25414,"lessLess","Noncore"
"790","19013",78.2,8.53190125,"Iowa","Black Hawk County, IA","Midwest",130786,"lessLess","Small Metro"
"791","19015",47.3285714285714,8.05313625,"Iowa","Boone County, IA","Midwest",26277,"lessLess","Micropolitan"
"792","19017",29.8857142857143,6.662775,"Iowa","Bremer County, IA","Midwest",25311,"lessLess","Noncore"
"793","19019",38.5428571428571,8.30368125,"Iowa","Buchanan County, IA","Midwest",21287,"lessLess","Noncore"
"794","19021",46.2714285714286,5.185865,"Iowa","Buena Vista County, IA","Midwest",19772,"lessLess","Noncore"
